tconst,title,original_title,year,genre,duration,country,language,director,writer,description,avg_vote,votes,imageurls
tt0031121,Broadway Serenade,Broadway Serenade,1939,"Drama, Music, Romance",114,USA,English,Robert Z. Leonard,"Charles Lederer, Lew Lipton","Mary Hale (a singer) and Jimmy Seymour (pianist/composer), are a show biz couple working in The Big Apple in small night clubs hoping to hit it big. One night, Larry Bryant (a Broadway ...",5.8,184,"https://m.media-amazon.com/images/M/MV5BMTEwMTcyNTg2NzJeQTJeQWpwZ15BbWU4MDUzMDc5NTAx._V1_UY268_CR3,0,182,268_AL_.jpg"
tt0032290,Buck Rogers,Buck Rogers,1939,"Adventure, Family, Fantasy",237,USA,English,"Ford Beebe, Saul A. Goodkind","Norman S. Hall, Ray Trampe",A 20th Century pilot named Buck Rogers and his young friend Buddy Wade awake from 500 years in suspended animation to find that the world has been taken over by the outlaw army of Killer Kane.,6.9,741,"https://m.media-amazon.com/images/M/MV5BOTY5ODczNTM0N15BMl5BanBnXkFtZTgwMTkyMjM1MjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0031124,Bulldog Drummond's Bride,Bulldog Drummond's Bride,1939,"Action, Adventure, Comedy",56,USA,"French, English",James P. Hogan,"Stuart Palmer, Garnett Weston",A bank-robbery in London prevents - again - the marriage of Bulldog Drummond with his girlfriend. But this time when the delinquents are caught it will be celebrated at last.,6.2,350,"https://m.media-amazon.com/images/M/MV5BODIwOTg0ODIzMF5BMl5BanBnXkFtZTcwMDQ5OTQyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
tt0031125,La squadra speciale di Bulldog Drummond,Bulldog Drummond's Secret Police,1939,"Mystery, Thriller",56,USA,English,James P. Hogan,"Garnett Weston, Herman C. McNeile",Captain Drummond and his girlfriend want to marry but a hidden treasure in the house in which they want to celebrate their marriage is complicating the situation.,6.3,439,"https://m.media-amazon.com/images/M/MV5BMTQyMzMyNTY1Ml5BMl5BanBnXkFtZTcwMTY0NTUxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
tt0031126,Scacco al patibolo,Buried Alive,1939,"Drama, Thriller",62,USA,English,Victor Halperin,"William A. Ullman Jr., George Bricker","A prison trustee rescues a despondent executioner from a bar-room brawl, and is blamed for the fight by a tabloid reporter who actually started it, and loses parole, becomes embittered, and gets blamed for murder of guard.",4.7,148,"https://m.media-amazon.com/images/M/MV5BMjAwMDE3NzM1OF5BMl5BanBnXkFtZTcwNTUxNDU4Mw@@._V1_UY268_CR2,0,182,268_AL_.jpg"
tt0031133,La difficile prova del Dr. Kildare,Calling Dr. Kildare,1939,"Crime, Drama",86,USA,English,Harold S. Bucquet,"Harry Ruskin, Willis Goldbeck","Dr. Gillespie tries to teach Jimmy Kildare a lesson by tossing him into a street clinic. Only Kildare gets called to take a bullet out of a suspected murderer, and when the cops collar him ...",6.3,396,"https://m.media-amazon.com/images/M/MV5BMzQ1NzA3YWItNmY5ZS00ODhmLTgwZTgtM2E5NDRjNmUxOGVjXkEyXkFqcGdeQXVyNDIyMTQ3Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0031137,Capitan Furia,Captain Fury,1939,"Action, Adventure, Romance",92,USA,English,Hal Roach,"Grover Jones, Jack Jevne","An Irish convict sentenced to hard labor in Australia escapes into the outback, and organizes a band of fellow escapees to fight a corrupt landlord.",6.3,242,"https://m.media-amazon.com/images/M/MV5BNWY0Y2IzZmQtYzBhZC00ZWY2LWE4NzAtZjY3NjMxN2E3N2YwXkEyXkFqcGdeQXVyMDMxMjQwMw@@._V1_UY268_CR6,0,182,268_AL_.jpg"
tt0031147,Charlie Chan nell'isola del tesoro,Charlie Chan at Treasure Island,1939,"Comedy, Crime, Horror",74,USA,English,Norman Foster,"John Francis Larkin, John Francis Larkin",Charlie's investigation of a phony psychic during the 1939 World Exposition on San Francisco's Treasure Island leads him to expose a suicide as murder.,7.3,1572,"https://m.media-amazon.com/images/M/MV5BZTIyNDNhN2QtNDk1ZS00OGZhLWJhY2MtODU1ZjJlZmVlODZlXkEyXkFqcGdeQXVyMzg2MzE2OTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0031149,Charlie Chan a Reno,Charlie Chan in Reno,1939,"Crime, Drama, Mystery",71,USA,English,Norman Foster,"Frances Hyland, Albert Ray","Mary Whitman, an old friend of Charlie's in Reno for a divorce, finds herself accused of murdering the woman her husband planned to marry after the decree became final.",7.1,1268,"https://m.media-amazon.com/images/M/MV5BMTExMDVlZTctYTM5ZC00ZDQ2LTgxNDUtNWY5MTdiOTIwNDI3XkEyXkFqcGdeQXVyMzg2MzE2OTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0031148,City in Darkness,City in Darkness,1939,"Drama, Mystery, Thriller",75,USA,English,Herbert I. Leeds,"Robert Ellis, Helen Logan","While in Paris for a reunion on the eve of World War II, Charlie finds that the murder of an hated businessman leads him to a conspiracy to smuggle arms to Germany.",6.8,1148,"https://m.media-amazon.com/images/M/MV5BMzRhYmMxZmEtYWMwMi00OGRkLTkyZmMtYjY1NWY1OTQ0NTM0XkEyXkFqcGdeQXVyMTAwMDAwMA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0031166,Code of the Secret Service,Code of the Secret Service,1939,"Action, Adventure, Crime",58,USA,"English, Spanish",Noel M. Smith,"Lee Katz, Dean Riesner",Brass is assigned to uncovering a counterfeiting ring that has stolen bona fide treasury plates and is converting $1 bills to $100 bills through a Mexican casino.,5.2,211,"https://m.media-amazon.com/images/M/MV5BMzRjODBhM2QtNmM1MC00MDIxLTgzYWMtMzJlNTNmYzEzMDU5XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0031173,Confessions of a Nazi Spy,Confessions of a Nazi Spy,1939,"Drama, War",104,USA,"English, German",Anatole Litvak,"Milton Krims, John Wexley",FBI agent Ed Renard investigates the pre-War espionage activities of the German-American Bund.,6.7,1439,"https://m.media-amazon.com/images/M/MV5BYTIxNWY0ZTItMGYwMC00NzY2LTk5NzktYmQzNjlmMzEzZDc5XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0031177,Conspiracy,Conspiracy,1939,"Action, Adventure, Drama",58,USA,"English, Esperanto",Lew Landers,"John P. McCarthy, Faith Thomas","American Steve Kendall, a freighter's radio officer, discovers seaman Carlson sending an unauthorized message ashore as the ship approaches his war-poised homeland. Carlson is shot in cold ...",5.5,108,"https://m.media-amazon.com/images/M/MV5BOTk3NWIzMzAtY2NjNi00NTViLTk4NWUtOTllNGMxOWEyMTAyXkEyXkFqcGdeQXVyNTI3NTM4MTA@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0031179,Convict's Code,Convict's Code,1939,"Crime, Drama, Film-Noir",62,USA,English,Lambert Hillyer,John W. Krafft,"A man is framed and sent to prison for a crime he didn't commit. When he is let out on limited parole, he sets out to clear his name and find the real criminals.",5.2,119,"https://m.media-amazon.com/images/M/MV5BOWYzYmQ3YWUtNDBjNC00YzNlLWE0ZGUtNTQ4ZWZhMzhhZjQxXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_UY268_CR9,0,182,268_AL_.jpg"
tt0031203,Dancing Co-Ed,Dancing Co-Ed,1939,"Comedy, Music, Romance",84,USA,English,S. Sylvan Simon,"Albert Mannheimer, Albert Treynor","Right before the dancing Tobins ought to film a new production, his wife tells Freddy Tobin that she's pregnant. So the producer desperately has to seek a replacement and starts a ...",6.4,367,"https://m.media-amazon.com/images/M/MV5BMTRhNDg3NjEtNzRmNy00ZWZmLTlhN2UtOTFiYjExMTM0ZDljXkEyXkFqcGdeQXVyMTk2MzI2Ng@@._V1_UY268_CR3,0,182,268_AL_.jpg"
tt0031207,Daredevils of the Red Circle,Daredevils of the Red Circle,1939,"Action, Adventure, Crime",211,USA,English,"John English, William Witney","Barry Shipman, Franklin Adreon","Using a diabolical disguise, Harry Crowel embarks on a vengeful career of destruction...opposed by three heroic daredevils.",6.7,191,"https://m.media-amazon.com/images/M/MV5BN2E5NzQ5M2UtOTEyZS00Zjc3LTg1YjUtMGNlN2E3YTY0M2MxXkEyXkFqcGdeQXVyMDMxMjQwMw@@._V1_UY268_CR1,0,182,268_AL_.jpg"
tt0031210,Tramonto,Dark Victory,1939,"Drama, Romance",104,USA,English,Edmund Goulding,"Casey Robinson, George Emerson Brewer Jr.","A young socialite is diagnosed with an inoperable brain tumor, and must decide whether or not she'll meet her final days with dignity.",7.5,9746,"https://m.media-amazon.com/images/M/MV5BYmRlOWMxNGEtMDJmZS00YTkyLTg2MzItNjA4ODM2MmQzZDljXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0031211,Daughter of the Tong,Daughter of the Tong,1939,"Crime, Thriller",56,USA,English,Raymond K. Johnson,George H. Plympton,A detective matches wits with the female leader of an Oriental crime ring.,4.7,142,"https://m.media-amazon.com/images/M/MV5BZjQ4NTdkZmUtNmRhYS00NGQyLTkxODUtODkyMjIxMWQ5OTFmXkEyXkFqcGdeQXVyMDMxMjQwMw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0031212,Profughi dell'amore,Daughters Courageous,1939,"Drama, Romance",107,USA,English,Michael Curtiz,"Dorothy Bennett, Julius J. Epstein","Nan Masters, a single mother living with her four marriageable daughters, plans to marry Sam Sloane, businessman. Out of the blue her 1st husband Jim returns after deserting the family 20 ...",6.5,566,"https://m.media-amazon.com/images/M/MV5BMjk3MDQwMzk1OF5BMl5BanBnXkFtZTgwOTIyMTU5NTE@._V1_UY268_CR3,0,182,268_AL_.jpg"
tt0031216,Days of Jesse James,Days of Jesse James,1939,"Action, Music, Romance",63,USA,English,Joseph Kane,"Earle Snell, Jack Natteford","Bank robbery pulled off by the bank officials, not the usual James gang.",5.8,195,"https://m.media-amazon.com/images/M/MV5BYzliNjA3YmItYTNkZC00MWMzLThjZGEtODJjZGJmM2NlZTAyXkEyXkFqcGdeQXVyMDMxMjQwMw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0031215,Moglie di giorno,Day-Time Wife,1939,"Comedy, Romance",72,USA,English,Gregory Ratoff,"Art Arthur, Robert Harari","When a young wife discovers her husband of two years is involved with his beautiful secretary, she applies for a job as secretary to a business rival.",6.5,571,"https://m.media-amazon.com/images/M/MV5BMDhmNWEyMGUtNmYzZi00MWUzLWE2YTAtMDU4YjFmOGMzYmY4XkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0031225,Partita d'azzardo,Destry Rides Again,1939,"Comedy, Western",95,USA,"English, Russian",George Marshall,"Felix Jackson, Gertrude Purcell","When a tough western town needs taming, the mild-mannered son of a hard-nosed sheriff gets the job.",7.7,9914,"https://m.media-amazon.com/images/M/MV5BMjlhOTRlMTctMmNkYy00NDFiLTg5NzItZjcyMTA5ZDYyMDBlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0032391,Devil's Island,Devil's Island,1939,"Drama, Thriller",62,USA,English,William Clemens,"Kenneth Gamet, Don Ryan","Unjustly condemned to Devil's Island and condemned to death, Dr. Gaudet's life is spared when his surgical skills save the life of the commandant's daughter.",6.5,486,"https://m.media-amazon.com/images/M/MV5BODg0NjVhOWEtYjQ3ZC00MDYyLWEzZWYtNmNhM2M4M2Q4YzJkXkEyXkFqcGdeQXVyMzI2MDEwNA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0031230,In corsa contro il tempo,Dick Tracy's G-Men,1939,"Action, Mystery, Crime",302,USA,English,"John English, William Witney","Barry Shipman, Franklin Adreon",A mad doctor named Zanoff uses a drug to bring himself back from the dead after his execution in prison. Dick Tracy sets out to capture Zanoff before he can put his criminal gang back together again.,6.2,295,"https://m.media-amazon.com/images/M/MV5BMjI5OTQ5ODQ3Ml5BMl5BanBnXkFtZTcwNDA4MjE5Mw@@._V1_UY268_CR4,0,182,268_AL_.jpg"
tt0031235,Gli avventurieri,Dodge City,1939,"Action, Drama, Romance",104,USA,English,Michael Curtiz,Robert Buckner,"A Texas cattle agent witnesses first hand, the brutal lawlessness of Dodge City and takes the job of sheriff to clean the town up.",7.1,4596,"https://m.media-amazon.com/images/M/MV5BY2RmN2IyMGMtOTdlMi00ZTkyLWJiYjItOTYzZDE1OTRiNzg2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0031252,La più grande avventura,Drums Along the Mohawk,1939,"Drama, History, Romance",104,USA,English,John Ford,"Lamar Trotti, Sonya Levien",Newlyweds Gil and Lana Martin try to establish a farm in the Mohawk Valley but are menaced by Indians and Tories as the Revolutionary War begins.,7.1,5542,"https://m.media-amazon.com/images/M/MV5BYjljNzUxMWYtMzJmMy00NmRkLWEyMTQtZjVjYzAwZDAyYWZkXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0031259,Dust Be My Destiny,Dust Be My Destiny,1939,"Crime, Drama, Film-Noir",88,USA,English,Lewis Seiler,"Robert Rossen, Jerome Odlum","Embittered after serving time for a burglary he did not commit, Joe Bell is soon back in jail, on a prison farm. His love for the foreman's daughter leads to a fight between them, leading ...",6.9,587,"https://m.media-amazon.com/images/M/MV5BMTViZTBiZWEtZmFlNC00ZDk5LWJmZGItMGE0ZTliNjBlYTMyXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0031260,Morire all'alba,Each Dawn I Die,1939,"Crime, Drama, Film-Noir",92,USA,English,William Keighley,"Norman Reilly Raine, Warren Duff",A corrupt D.A. with political ambitions is angered by news stories implicating him in criminal activity and decides to frame the reporter who wrote them for manslaughter in order to silence him.,7.3,2868,"https://m.media-amazon.com/images/M/MV5BNzViZmQwYWUtOWNkZS00NjQ4LTliNGUtODg0NjM0NTRkYWMyL2ltYWdlXkEyXkFqcGdeQXVyMjU4NzU2OTA@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0031261,Un angolo di cielo,East Side of Heaven,1939,"Comedy, Family, Musical",88,USA,English,David Butler,"David Butler, William M. Conselman","A man finds himself the father, by proxy, of a ten-month-old baby and becomes involved in the turbulent lives of the child's family.",6.4,208,"https://m.media-amazon.com/images/M/MV5BZDdlZTE2OTMtY2Q0MC00ZTRiLTlkNGMtNzBlNTk4ODc5YzAwXkEyXkFqcGdeQXVyMjU5OTg5NDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0031280,Espionage Agent,Espionage Agent,1939,"Drama, Romance, Thriller",83,USA,English,Lloyd Bacon,"Warren Duff, Michael Fessier","When Barry Corvall discovers that his new bride is a possible enemy agent, he resigns from the diplomatic service to go undercover to route out an espionage ring planning to destroy ...",6,272,"https://m.media-amazon.com/images/M/MV5BZDFhODFmOWYtYjQzNy00M2I0LTkyOGQtYTUzYWUyMTEyMTNjXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_UY268_CR144,0,182,268_AL_.jpg"
tt0031282,Eternamente tua,Eternally Yours,1939,"Comedy, Drama",95,USA,English,Tay Garnett,"Gene Towne, C. Graham Baker","Anita Halstead, swept off her feet by magician Arturo, finds the results less than magical.",5.8,623,"https://m.media-amazon.com/images/M/MV5BZjczY2I5NmMtODNkZS00OWNkLTkxOTUtN2JhNGVlZmUzODUxXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0031285,Everything Happens at Night,Everything Happens at Night,1939,"Comedy, Drama",78,USA,"English, French",Irving Cummings,"Art Arthur, Robert Harari",Two competing reporters fall in love with the daughter of a Nobel Prize winner living in hiding.,6.1,150,"https://m.media-amazon.com/images/M/MV5BMTk4NzU2MTY4NF5BMl5BanBnXkFtZTgwNTI0NzkxMjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0031298,Fast and Furious,Fast and Furious,1939,"Comedy, Crime, Mystery",73,USA,English,Busby Berkeley,Harry Kurnitz,Rare book dealers Joel and Garda take a summertime jaunt to the seashore where he becomes involved in a beauty pageant as investor and judge much to her chagrin.,6.1,682,"https://m.media-amazon.com/images/M/MV5BMjAyNTQ1NjA3Ml5BMl5BanBnXkFtZTgwOTIyNjIxMzE@._V1_UY268_CR4,0,182,268_AL_.jpg"
tt0031299,Il manoscritto scomparso,Fast and Loose,1939,"Comedy, Mystery, Crime",80,USA,English,Edwin L. Marin,Harry Kurnitz,Rare booksellers Joel and Garda Sloane are engaged to find who is stealing rare books from a private library.,6.3,578,"https://m.media-amazon.com/images/M/MV5BNmRjN2NmYTktZWY2MS00YmMyLWJlZWMtYjAyZTA0OGY2ZTAzXkEyXkFqcGdeQXVyMTIxOTk5MzY@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0031302,La ragazza della quinta strada,Fifth Avenue Girl,1939,"Comedy, Romance",83,USA,English,Gregory La Cava,Allan Scott,"Feeling unwanted by his wife and children, a wealthy industrialist hires an unemployed young woman to pose as his mistress.",6.8,1331,"https://m.media-amazon.com/images/M/MV5BYjVjM2IxYTctMjNjOC00NTE1LTgwNmUtOTgxZGY4MTAzYjdmXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0031311,Il primo bacio,First Love,1939,"Comedy, Musical",84,USA,English,Henry Koster,"Bruce Manning, Lionel Houser","An orphaned boarding school graduate secretly attends a prestigious ball, where she falls for the boyfriend of her snobbish cousin.",6.9,586,"https://m.media-amazon.com/images/M/MV5BNTFiZmY3OGQtNDMzNS00NjY1LTg1MTUtNzk1ZGE5MzZlOGY0XkEyXkFqcGdeQXVyMzc5ODc1MDY@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0031314,La tragedia del 'Silver Queen',Five Came Back,1939,"Adventure, Drama, Thriller",75,USA,"English, Spanish",John Farrow,"Jerome Cady, Dalton Trumbo",A plane has engine trouble while flying over a jungle inhabited by cannibals.,7.1,1775,"https://m.media-amazon.com/images/M/MV5BOTg1NGY0YjAtYTZmNy00OTBhLWI4YTYtZTNlNmRkOWJiMDYwXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UY268_CR0,0,182,268_AL_.jpg"
tt0031315,Five Little Peppers and How They Grew,Five Little Peppers and How They Grew,1939,"Comedy, Drama, Family",58,USA,English,Charles Barton,"Nathalie Bucknall, Jefferson Parker","The Peppers - Mrs. Pepper and her five children Polly, Ben, Joey, Davie and Phronsie - are a poor family (the six of them sleep in a total of four beds in two rooms), but they love each ...",6.7,186,"https://m.media-amazon.com/images/M/MV5BYmU0NjQ2YjQtYmU2NS00ODk0LWE5NWUtNzQ4MWNkOTExNzkzXkEyXkFqcGdeQXVyNTUyNzA5ODE@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0031335,Four Girls in White,Four Girls in White,1939,"Action, Comedy, Drama",73,USA,English,S. Sylvan Simon,"Dorothy Yost, Nathalie Bucknall",Four student nurses cope with life and career problems while interning at a major hospital.,6,240,"https://m.media-amazon.com/images/M/MV5BY2Y4NjEyYmMtOTcwMi00NTMzLWJiN2EtYTIyOThkZmRhZThhXkEyXkFqcGdeQXVyMTk2MzI2Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0031336,Four Wives,Four Wives,1939,"Drama, Romance",110,USA,English,Michael Curtiz,"Julius J. Epstein, Philip G. Epstein","Three of the four musically inclined daughters of Adam Lemp, the Dean of the Briarwood Music Foundation, are settling into their lives as wives, but not all is well. Thea Lemp has long ...",6.5,526,"https://m.media-amazon.com/images/M/MV5BYWY5NzRiMWYtMDBiMS00ZjFkLWI2MDMtNDM0NjFmOWI5ZWJmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0031346,Gli indomabili,Frontier Marshal,1939,Western,71,USA,"English, Spanish",Allan Dwan,"Sam Hellman, Stuart N. Lake","Earp agrees to become marshal and establish order in Tombstone in this very romanticized version of the gunfight at the O.K. Corral (e.g., Doc is killed by Curley before the actual battle and Earp must do the job alone).",6.7,565,"https://m.media-amazon.com/images/M/MV5BNWM5N2JhNjItMTM1Yi00YmMyLTk4N2ItZTgwOWJkMmY1ODUyXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0031353,Segreto mortale,Full Confession,1939,"Crime, Drama",78,USA,English,John Farrow,"Leo Birinsky, Jerome Cady",A Catholic priest by the name of Father Loma must convince a man to step forward to save an innocent man from being sent to the electric chair.,6.1,173,"https://m.media-amazon.com/images/M/MV5BYmIyNWQxNDMtZmI1OC00ODUwLTkwNjYtOTUxN2E2OTc2Y2UxXkEyXkFqcGdeQXVyMTYzNTE3NDA@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0031377,Passione,Golden Boy,1939,"Drama, Romance, Sport",99,USA,English,Rouben Mamoulian,"Lewis Meltzer, Daniel Taradash","Despite his musical talent, Joe Bonaparte wants to be a boxer.",6.9,1699,"https://m.media-amazon.com/images/M/MV5BYzgxYTllNmEtODc0My00MDAyLWEzMGUtNzEzOTEwYTcwMWI2XkEyXkFqcGdeQXVyNzk5OTU5MDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0031381,Via col vento,Gone with the Wind,1939,"Drama, History, Romance",238,USA,English,"Victor Fleming, George Cukor","Margaret Mitchell, Sidney Howard",A manipulative woman and a roguish man conduct a turbulent romance during the American Civil War and Reconstruction periods.,8.1,283975,"https://m.media-amazon.com/images/M/MV5BYjUyZWZkM2UtMzYxYy00ZmQ3LWFmZTQtOGE2YjBkNjA3YWZlXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0031383,Una ragazza allarmante,Good Girls Go to Paris,1939,Comedy,75,USA,English,Alexander Hall,"Gladys Lehman, Ken Englund","A Midwesterner waitress, scheming to gold-dig her way to Paris, gets mixed up with a wealthy New York family.",6.7,399,"https://m.media-amazon.com/images/M/MV5BOTk2MDMxNjQ3NF5BMl5BanBnXkFtZTgwMzE0MjczMjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0031397,I viaggi di Gulliver,Gulliver's Travels,1939,"Animation, Adventure, Comedy",76,USA,English,"Dave Fleischer, Willard Bowsky","Jonathan Swift, Edmond Seward",A doctor washes ashore on an island inhabited by little people.,6.7,3767,"https://m.media-amazon.com/images/M/MV5BNWIyOTBjMWQtNWQ2Zi00MTcxLTk1NjYtODFlNjc5NDAzMDVmXkEyXkFqcGdeQXVyNTkxMzEwMzU@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0031398,Gunga Din,Gunga Din,1939,"Adventure, Comedy, War",117,USA,English,George Stevens,"Joel Sayre, Fred Guiol","In 19th century India, three British soldiers and a native waterbearer must stop a secret mass revival of the murderous Thuggee cult before it can rampage across the land.",7.3,10731,"https://m.media-amazon.com/images/M/MV5BNWMzZGEzYjUtNjZiNS00ZjJlLWEwYjMtYTRhOTA3NTMyNGYyXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0031406,Harlem Rides the Range,Harlem Rides the Range,1939,Western,56,USA,English,Richard C. Kahn,"Spencer Williams, Spencer Williams",A cowboy and his sidekick try to help a homesteader from being cheated out of his property.,5.2,127,"https://m.media-amazon.com/images/M/MV5BYTdjZTMxODMtZjgzOS00MjQ4LWJiNjItMTEyZDJiMTEzYWUyXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
