tconst,title,original_title,year,genre,duration,country,language,director,writer,description,avg_vote,votes,imageurls,linktowatch
tt8045906,Words on Bathroom Walls,Words on Bathroom Walls,2020,Drama,110,USA,English,Thor Freudenthal,"Nick Naveda, Julia Walton","    The story of witty and introspective Adam (Charlie Plummer), who appears to be your typical young adult - a little unkempt with raging hormones and excited about a future pursuing his dream of becoming a chef. Expelled halfway through his senior year following an incident in chemistry class, Adam is diagnosed with a mental illness. Sent to a Catholic academy to finish out his term, Adam has little hope of fitting in and just wants to keep his illness secret until he can enroll in culinary school. But when he meets outspoken and fiercely intelligent Maya (Taylor Russell), there is an instant soulful and comforting connection. As their romance deepens, she inspires him to open his heart and not be defined by his condition. Now, with the love and support of his girlfriend and family, Adam is hopeful for the very first time that he can see the light and triumph over the challenges that lie ahead.",7.1,225,"https://m.media-amazon.com/images/M/MV5BNTJmNTNlZDEtM2JjNy00MmNmLTgzNWItN2VlZGNlNjM1YjFmXkEyXkFqcGdeQXVyMTExMDk0NzQ3._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.bebab87b-bfce-175c-8dfc-b870fc676dd7?tag=imdbtag_tt_wbr_pvs_piv-20
tt10276470,Work It,Work It,2020,"Comedy, Music",93,USA,English,Laura Terruso,Alison Peck,"    When Quinn Ackerman's admission to the college of her dreams depends on her performance at a dance competition, she forms a ragtag group of dancers to take on the best squad in school...now she just needs to learn how to dance.",6.1,6534,"https://m.media-amazon.com/images/M/MV5BMDk5NjVlOGQtMGQ1Zi00MjZlLWI0NGUtYTllMWNiODRlYmUzXkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.netflix.com/watch/81132038?source=imdb
tt9515732,Xane: The Vampire God,Xane: The Vampire God,2020,"Adventure, Drama, Fantasy",118,USA,English,Johnny Pendragon,"Kara Farden, Johnny Pendragon","    Xane, an immortal vampire, returns to the past to save his former self, Titus. Xane must rescue Titus and stop him from inheriting the curse. Xane is able to save his loved ones, but the broad strokes of time cannot be altered.",5,225,"https://m.media-amazon.com/images/M/MV5BM2FlYTA1ODQtMjNhMy00M2YwLThlMDktYjliZjAxOWY1YTQ5XkEyXkFqcGdeQXVyNTg5MTAxMTM@._V1_UY268_CR12,0,182,268_AL_.jpg",https://www.plex.tv
tt7697348,XL: The Temptation of Christ,XL: The Temptation of Christ,2020,Drama,98,USA,English,Douglas James Vail,Reed Lackey,"    40: The Temptation of Christ is detailed in the Gospels of Matthew, Mark and Luke. According to these texts, after being baptized by John the Baptist, Jesus fasted for forty days and forty nights in the Judaean Desert. During this time, Satan appeared to Jesus and tried to tempt him. After having refused each of Satan's temptations, Jesus returned to Galilee to begin his ministry.",4.7,126,"https://m.media-amazon.com/images/M/MV5BOTZkMTQ5ZjUtOTY1ZS00MWIyLWI4Y2MtZDc2YjUzNTA5N2QxXkEyXkFqcGdeQXVyODY5MjI1Njk@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.78b86b6b-d56c-343a-caa4-25426c021c10?tag=imdbtag_tt_wbr_pvs_piv-20
tt8201852,You Should Have Left,You Should Have Left,2020,"Drama, Horror, Mystery",93,"USA, UK",English,David Koepp,"David Koepp, Daniel Kehlmann","    The stressed and jealous middle-aged banker Theo is married with the young actress Susanna and they have a six-year-old daughter, Ella. Theo is a hated man since he was accused of drowning his first wife, but he was considered not guilty by the justice. Out of the blue, they decide to travel on vacation to a huge, isolated house in the Welsh countryside to resolve the problems in their relationship. But soon they have nightmares and Theo believes something evil is hidden in the house.",5.3,9695,"https://m.media-amazon.com/images/M/MV5BYTMxMTJhNWQtYzQwMC00MThhLTkzNjMtMDljMGE1MmE1NWM2XkEyXkFqcGdeQXVyODkxMzcxOTY@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.78b94cf5-78e1-1c03-cad4-c6e24c6319f1?tag=imdbtag_tt_wbr_pvt_aiv-20
tt6332158,You're Not Alone,You're Not Alone,2020,"Horror, Mystery, Thriller",92,USA,English,Eduardo Rodriguez,Andrew Wong,"    After the premature death of her estranged husband, Emma (Winter) regains custody of their young daughter Isla (Jones) and hopes to rebuild their relationship after many years apart. But when an evil entity begins to torment them, mother and daughter are forced to face the inexplicable presence that inhabits the walls of their new home.",3.6,128,"https://m.media-amazon.com/images/M/MV5BOWM2ZmJiNmQtMjg4Ni00YjliLTk2NWUtMzA1NzkxMmZjYzkzXkEyXkFqcGdeQXVyNDA1NDA2NTk@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.0eb9f097-698d-3ef1-8af3-7162302d237f?tag=imdbtag_tt_wbr_pvt_aiv-20
tt5439812,Zola,Zola,2020,Drama,90,USA,English,Janicza Bravo,"Janicza Bravo, Jeremy O. Harris",    A stripper named Zola embarks on a wild road trip to Florida.,6.1,154,"https://m.media-amazon.com/images/M/MV5BODU2OGVlN2ItYzBjYS00MjdmLWE4NTYtNWNjNzZhZjM0NzkxXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_UX182_CR0,0,182,268_AL_.jpg",NA
tt4461676,1/2 New Year,1/2 New Year,2019,"Comedy, Drama",74,USA,,Tom Morash,"Drew McAnany, Georgia Menides","    The story follows a group of friends who have an annual 1/2 New Year Party. This year in particular, relationships are tested, friendships made and feelings revealed as the group bands together to send off one of their own with lots of love and compassion. After all, friends are the family you get to choose.",4.8,160,"https://m.media-amazon.com/images/M/MV5BMTBjNWUyNzItMjYzYS00YmE0LTlkNTMtODA2MjdhMjk4YmQ4XkEyXkFqcGdeQXVyMzE1MDYxOTU@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.1ab5ef3c-bc97-abeb-963d-01986deceb6c?tag=imdbtag_tt_wbr_pvs_piv-20
tt8809652,10 Minutes Gone,10 Minutes Gone,2019,"Action, Crime, Mystery",89,"Canada, USA",English,Brian A. Miller,"Kelvin Mao, Jeff Jingle",    A crime thriller that centers on a man whose memory has been lost due to a bank heist gone wrong. The character will need to piece together the missing 10 minutes from his memory in order to determine who sabotaged him.,3.6,2221,"https://m.media-amazon.com/images/M/MV5BZDdiYjg2ZDEtMGY4MS00OTNiLWJjYzctNzUyYjk3ZmJkMzRkXkEyXkFqcGdeQXVyOTg4MDYyNw@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.86b6b011-d271-8ea3-4430-7f29f770db73?tag=imdbtag_tt_wbr_pvs_piv-20
tt2789014,100 Acres of Hell,100 Acres of Hell,2019,"Action, Crime, Horror",85,USA,English,Hank Leigh Hump,"Jason L. Koerner, Jason L. Koerner",    After suffering a career ending injury and family tragedy Wrestling Champ Buck Severs travels to an abandoned wildlife preserve with his friends for 'Bro's Weekend'. They become the targets of a deadly manhunt and Buck must find the warrior in himself to fight the psycho inbred mutant killer that stalks through the preserve.,2.8,180,"https://m.media-amazon.com/images/M/MV5BOTUzNDRkY2UtY2NkMS00OWZkLTliN2UtNjQ1NmFjYmMwNzFkXkEyXkFqcGdeQXVyMTQ2OTU2OTQ@._V1_UY268_CR5,0,182,268_AL_.jpg",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.36b6df46-c2be-f1f0-88d7-3f9ec242beb3?tag=imdbtag_tt_wbr_pvt_aiv-20
tt11357028,12 Pups of Christmas,12 Pups of Christmas,2019,Romance,85,USA,English,Michael Feifer,Michael Feifer,"    Recently single and starting a new job in a different city, Erin, a canine therapist, is getting a fresh start. But just when she thought her new life would be the reset she needed, her self-centered boss, Martin, tasks Erin with finding homes for 12 puppies who were left behind after a photo shoot for his struggling GPS locator company - and all before Christmas. As they work together, Erin realizes Martin may not be so bad after all, and her take-charge attitude not only helps Martin save his company, but also reveals a calmer, better self that opens them both up to the idea of love.",4.8,153,"https://m.media-amazon.com/images/M/MV5BNDdmMDY5MDAtNzllNC00ZWI4LTk0NDctNGM3NTE2M2IzNWI3XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_UY268_CR9,0,182,268_AL_.jpg",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.38b783a9-249d-a66f-0ff7-329e2922f4f7?tag=imdbtag_tt_wbr_pvs_piv-20
tt7541106,1BR,1BR,2019,"Drama, Horror, Thriller",90,USA,English,David Marmor,David Marmor,"    We all have apartment horror stories: annoying roommates, asshole landlords, dilapidated buildings, among many more nightmare scenarios. The search for a nice place to live in a desirable location with reasonable rents, decent neighbors and soundproof walls is more of a challenge than it should be, so when Sarah lucks into a sweet one-bedroom at Asilo Del Mar Apartments, she think she's hit the jackpot. Situated on a quiet street in Los Angeles, it's got plenty of space, friendly tenants, group BBQs and even a cute neighbor next door. But this being L.A., all is not what it seems: loud noises start keeping her awake at night; her cat is missing; everyone seems to be a little too helpful and friendly, except for the weirdo, Lester. Soon, Sarah learns she didn't choose this apartment - it chose her.",5.8,4936,"https://m.media-amazon.com/images/M/MV5BNDgxY2M1MjctNzU0Yy00NjkxLTgxZGYtYzZjOGUxOWZlNWRlXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.netflix.com/watch/81306212?source=imdb
tt8688634,City of Crime,21 Bridges,2019,"Action, Crime, Drama",99,"China, USA",English,Brian Kirk,"Adam Mervis, Matthew Michael Carnahan","    Thrust into a citywide manhunt for a duo of cop killers, NYPD detective Andre Davis begins to uncover a massive conspiracy that links his fellow police officers to a criminal empire and must decide who he is hunting and who is actually hunting him. During the manhunt, Manhattan is completely locked down for the first time in its history - no exit or entry to the island including all 21 bridges.",6.6,37738,"https://m.media-amazon.com/images/M/MV5BYTg4YzEzNDQtZDAxOS00M2YyLTljZWEtNjk4YTc4NDM2NTBhXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.eaba1dd9-62e4-ce77-20ba-832129ac0a59?tag=imdbtag_tt_wbr_pvc_showtimeSub-20
tt10110872,2177: The San Francisco Love Hacker Crimes,2177: The San Francisco Love Hacker Crimes,2019,Sci-Fi,98,USA,English,Jose Figueroa,Jose Figueroa,"    A man wakes up after an attempt on his life, with no memory of who he is. He suddenly finds himself on the run with his would-be assassin. His wife, a hard-edged, cool-headed police officer, begins a desperate search to find him. A move that could end her career.",1.5,102,"https://m.media-amazon.com/images/M/MV5BYTQ1Y2Q2MzAtOTdmYy00ZDBhLWJlOWMtN2M3N2U3OWNjN2MyXkEyXkFqcGdeQXVyMjQ1NDM5ODE@._V1_UY268_CR4,0,182,268_AL_.jpg",https://tubitv.com/
tt6899068,2nd Chance for Christmas,2nd Chance for Christmas,2019,"Drama, Family, Fantasy",85,USA,English,Christopher Ray,"Danny Max, Scott Thomas Reynolds","    In a modern-day adaptation of Charles Dickens' classic A Christmas Carol, spoiled pop star, Chance Love, is forced to confront who she is, who she once was and the dismal fate that awaits her after trading love for fame and fortune long ago. These fateful glimpses into her life are guided by modern twists on the spirits of Christmas past, present, and future. Brian, Chance Love's faithful assistant, may just be his bosses saving grace.",4.9,162,"https://m.media-amazon.com/images/M/MV5BMWJmZWRjNmUtNDczNC00MTViLTg2MWYtNmU3ZjkyZjVlZWJhXkEyXkFqcGdeQXVyMTA0MjI3OTk@._V1_UY268_CR3,0,182,268_AL_.jpg",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.c8b6e84a-0378-7ed7-3e4f-48a62085b8a3?tag=imdbtag_tt_wbr_pvc_showtimeSub-20
tt6385768,3 Days with Dad,3 Days with Dad,2019,Comedy,94,USA,English,Larry Clarke,Larry Clarke,"    The last thing Eddie Mills (Larry Clarke) wants to do is go home to deal with his dying Dad (Brian Dennehy). But the Catholic guilt gnaws at him, and he returns home to his crazy family, an overbearing step-mother (Leslie Ann Warren) , and his bear of a father. Once there, Eddie is confronted with a revelation that forces him to deal with the past he has always avoided.",3.9,187,"https://m.media-amazon.com/images/M/MV5BMjU0MTY2MTctMTgyNS00ZjkxLWEzNDEtYmE5ZWI2MGFhMWJmXkEyXkFqcGdeQXVyMTg0MTI3Mg@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.18b67c56-bbdd-e0ed-d216-24af3919d5cd?tag=imdbtag_tt_wbr_pvs_piv-20
tt8134742,3 from Hell,3 from Hell,2019,Horror,115,USA,"English, Spanish",Rob Zombie,Rob Zombie,"    After being imprisoned for 10 years, the ""Devil's Rejects"" are back at it again. Otis (Bill Moseley) escapes prison, meets Winslow (Richard Brake), and devises a plan to get his sister Baby (Sheri Moon Zombie) out too. The Rejects make their way down the road and into Mexico, killing countless people on their way. They find a place to stay, but are soon bombarded with a large group of killers- killers who are after these Three From Hell. Only one group can come out alive, and with the experience these three have, it'll just have to be one great killing joyride.",5.5,10404,"https://m.media-amazon.com/images/M/MV5BOWY5NzU5YTEtNTQ5My00Yzk0LTg2M2UtYWU4MjQwY2Y5ZTBmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.a2b6d53a-187a-9c6a-98d4-95989c787c65?tag=imdbtag_tt_wbr_pvc_amcplus-20
tt7329656,47 Metri - Uncaged,47 Meters Down: Uncaged,2019,"Adventure, Drama, Horror",90,"UK, USA",English,Johannes Roberts,"Ernest Riera, Johannes Roberts","    47 Meters Down: Uncaged follows the diving adventure of four teenage girls (Sophie Nélisse, Corinne Foxx, Brianne Tju and Sistine Stallone) exploring a submerged Mayan City. Once inside, their rush of excitement turns into a jolt of terror as they discover the sunken ruins are a hunting ground for deadly Great White Sharks. With their air supply steadily dwindling, the friends must navigate the underwater labyrinth of claustrophobic caves and eerie tunnels in search of a way out of their watery hell.",5,18686,"https://m.media-amazon.com/images/M/MV5BMDc1MmVjMDQtOGU3OS00OTJkLWJmOGQtNDMzMWRjNDAzY2Y2XkEyXkFqcGdeQXVyMTk5MzE1MTY@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.50b6467a-da6f-5c3a-2384-9b9d0868bd5f?tag=imdbtag_tt_wbr_pvs_piv-20
tt8106534,6 Underground,6 Underground,2019,"Action, Thriller",128,USA,"English, Turkmen, Cantonese, Italian, Spanish, Ukrainian, French",Michael Bay,"Paul Wernick, Rhett Reese","    What's the best part of being dead? It's the freedom. The freedom to fight the evil which lurks in our world. 6 Underground's group of unnamed individuals have chosen to change the future. The team's brought together by enigmatic leader code-named 'One', whose sole mission is to ensure that, he and his fellow teammates will have their actions remembered.",6.1,129507,"https://m.media-amazon.com/images/M/MV5BNzE2ZjQxNjEtNmI2ZS00ZmU0LTg4M2YtYzVhYmRiYWU0YzI1XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.netflix.com/watch/81001887?source=imdb
tt6840554,7 Days to Vegas,7 Days to Vegas,2019,Comedy,92,USA,English,Eric Balfour,"Steve Alper, Vincent Van Patten",    Inspired by a true story about Hollywood big shots who will bet on anything.,5.4,560,"https://m.media-amazon.com/images/M/MV5BM2VhMmVmZmUtNWZmZC00ZmVkLTllNTYtMjQ5NzNmMjY4Y2M5XkEyXkFqcGdeQXVyNzcwOTIwMA@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.d8b62a03-528a-315f-4652-990a50cc850b?tag=imdbtag_tt_wbr_pvs_piv-20
tt3224458,Un amico straordinario,A Beautiful Day in the Neighborhood,2019,"Biography, Drama",109,"China, USA",English,Marielle Heller,"Micah Fitzerman-Blue, Noah Harpster","    Two-time Oscar®-winner Tom Hanks portrays Mister Rogers in A Beautiful Day in the Neighborhood, a timely story of kindness triumphing over cynicism, based on the true story of a real-life friendship between Fred Rogers and journalist Tom Junod. After a jaded magazine writer (Emmy winner Matthew Rhys) is assigned a profile of Fred Rogers, he overcomes his skepticism, learning about empathy, kindness, and decency from America's most beloved neighbor.",7.3,50284,"https://m.media-amazon.com/images/M/MV5BZWE3ZDYwNmItOWM5ZS00Y2Q4LTlhNmYtODlhY2QxYzA1MDlhXkEyXkFqcGdeQXVyNjA5MDIyMzU@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.32b74802-0e9f-0f97-e080-2ee7590d173e?tag=imdbtag_tt_wbr_pvc_starzSub-20
tt10925838,A Beauty & The Beast Christmas,A Beauty & The Beast Christmas,2019,"Comedy, Drama, Romance",90,USA,English,Dylan Vox,Scotty Mullen,"    Ginger Holiday, a social media influencer and the queen of Christmas, damages her face and stays off her social media account. She starts losing followers and is in danger of losing her sponsorship so her agent Derek sets up a fake engagement with bad boy Beau Bradley to win back her followers.",5.1,115,"https://m.media-amazon.com/images/M/MV5BYTRjOTQzMDMtOGMzZC00MTRmLTgzNjQtMzI4N2YwZjVhMTRjXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_UY268_CR3,0,182,268_AL_.jpg",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.3ebafe19-8c63-d311-6cf8-227e3e503cfe?tag=imdbtag_tt_wbr_pvt_aiv-20
tt10559412,A Brother's Honor,A Brother's Honor,2019,Romance,86,USA,English,Lane Shefter Bishop,"Kelly Goodner, Brenda Jackson","    3 brothers are reunited after their grandfather suffers a heart attack. The Granger men, Jace, Caden and Dalton promise their dying grandfather that they will work together to save the family's failing business, Granger Aeronautics. The we brothers also find themselves banding together to find out who really killed their mother and subsequently, free their father, Sheppard who is serving a 30 year prison sentence for her murder. Family secrets, business mismanagement, intrigue and a little romance help to make this a great story.",5.6,196,"https://m.media-amazon.com/images/M/MV5BYzJiOGYyOTgtMjQzMi00NzgzLTgwYzMtNzQ5MTRhMjA3OTU3XkEyXkFqcGdeQXVyMTA0NTk4Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.08b9dd8c-4d13-2ca1-adcd-106e81da27b9?tag=imdbtag_tt_wbr_pvt_aiv-20
tt10006006,Un principe per Natale: Royal Baby,A Christmas Prince: The Royal Baby,2019,"Family, Romance",84,USA,English,John Schultz,"Karen Schaler, Nate Atkins","    It's Christmastime in Aldovia, and a a royal baby is on the way. Queen Amber (Rose McIver) and King Richard (Ben Lamb) are getting ready to take some time off to prepare for their first child's arrival, but first they have to host King Tai (Kevin Shen) and Queen Ming (Momo Yeung) of Penglia to renew a 600-year-old sacred truce. But when a snowstorm hits on Christmas Eve and the priceless treaty goes missing, peace is jeopardized and an ancient curse looms. Amber will have to figure out who the thief is before before the clock strikes midnight, for the safety of her family and the kingdom.",5.3,3836,"https://m.media-amazon.com/images/M/MV5BY2I2YTZiZWQtNDNmMS00MDY1LTlkNzUtZmI3MDAyMjcwYjZmXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.netflix.com/watch/81029841?source=imdb
