,tconst,title,original_title,year,genre,duration,country,language,director,writer,description,avg_vote,votes,imageurls,fulldescriptions,linktowatch
621,tt6472976,A un metro da te,Five Feet Apart,2019,"Drama, Romance",116,USA,"English, French",Justin Baldoni,"Mikki Daughtry, Tobias Iaconis","A pair of teenagers with cystic fibrosis meet in a hospital and fall in love, though their disease means they must avoid close physical contact.",7.2,38320,"https://m.media-amazon.com/images/M/MV5BNzVmMjJlN2MtNWQ4Ny00Zjc2LWJjYTgtYjJiNGM5MTM1ZTlkXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_UX182_CR0,0,182,268_AL_.jpg","    Seventeen-year-old Stella spends most of her time in the hospital as a cystic fibrosis patient. Her life is full of routines, boundaries and self-control all of which get put to the test when she meets Will, an impossibly charming teen who has the same illness. There's an instant flirtation, through restrictions dictate that they must maintain a safe distance between them. As their connection intensifies, so does the temptation to throw the rules out the window and embrace that attraction. Love has no boundaries",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.9ab4efd5-d41b-ebe3-4792-4a955e904cce?tag=imdbtag_tt_wbr_pvc_showtimeSub-20
622,tt5087564,Flashout,Flashout,2019,Sci-Fi,90,USA,English,Richard Lerner,"Richard Lerner, John Powers","Inside a space habitat in a parallel universe, three young women play the blind date reality game InterMate in order to experience the euphoria of the FLASHOUT.",4.8,688,"https://m.media-amazon.com/images/M/MV5BMDhjZDQ3NmEtYTFjOS00NTE4LTgyMWItZmFlZjU0NDU5NDIyXkEyXkFqcGdeQXVyMjM0MDYwOTE@._V1_UX182_CR0,0,182,268_AL_.jpg","    FLASHOUT (90 minutes) SYNOPSIS: Inside a space habitat in a parallel universe, three young women play the blind date reality game InterMate in order to experience the euphoria of the FLASHOUT. Unexpectedly they find themselves trapped on Earth seeking the missing player of their game. They encounter a jogger, a rocker, a biker, an exploitative owner of an escort service, a radio telescope supervisor, and others vulnerable to their ecstatic FLASHOUT. All the while they are pursued by an awkward Reality Repairman whose assignment is to seal the hole between realities before the Multiverse is permanently altered.",NA
623,tt10081596,Flat Earth: To the Edge and Back,Flat Earth: To the Edge and Back,2019,Comedy,50,USA,English,Logan Paul,Logan Paul,Logan goes around North America to discover and learn about the flat earth community and he decides whether he believes in it too,3.5,159,"https://m.media-amazon.com/images/M/MV5BMWFiMGM5MmYtZTZiNi00MmZlLTlkNWUtYWRmMmZhOGMwODczXkEyXkFqcGdeQXVyNDI3NzQxODA@._V1_UX182_CR0,0,182,268_AL_.jpg",    Logan goes around North America to discover and learn about the flat earth community and he decides whether he believes in it too,NA
624,tt3480662,Flay,Flay,2019,"Drama, Fantasy, Horror",94,USA,English,Eric Pham,Matthew Daley,"After the death of her mother, an estranged daughter struggles to save her brother, and those around her from a malevolent faceless spirit.",3.2,173,"https://m.media-amazon.com/images/M/MV5BYzBhMGM5ZjktODQxYi00YTFmLTg4MzUtNDJiMDA5MzIzMTYzXkEyXkFqcGdeQXVyNzE4MDA0Mjg@._V1_UX182_CR0,0,182,268_AL_.jpg","    After the death of her mother, an estranged daughter struggles to save her brother, and those around her from a malevolent faceless spirit.",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.54babfde-a313-264c-c0d0-a395a86c25f3?tag=imdbtag_tt_wbr_pvt_aiv-20
625,tt1950186,Le Mans '66 - La grande sfida,Ford v Ferrari,2019,"Action, Biography, Drama",152,USA,"English, Italian, French, Japanese",James Mangold,"Jez Butterworth, John-Henry Butterworth",American car designer,8.1,251782,"https://m.media-amazon.com/images/M/MV5BM2UwMDVmMDItM2I2Yi00NGZmLTk4ZTUtY2JjNTQ3OGQ5ZjM2XkEyXkFqcGdeQXVyMTA1OTYzOTUx._V1_UX182_CR0,0,182,268_AL_.jpg","    As Enzo Ferrari's fast Rosso-Corsa racing cars dominate the mid-1960s motorsport world, the American car designer, Carroll Shelby, is forced to retire after winning the demanding 1959 '24 Hours of Le Mans' endurance race. But, before long, an unexpected proposition by the Vice President of Henry Ford's motor company, Lee Iacocca, will offer an opportunity to beat the Italians at their own game. Now, under those pressing circumstances, the British sports car driver and racing engineer, Ken Miles, reluctantly agrees to lend a hand and improve the firm's image, as Ford's race team has less than ninety days to rewrite history. As a result, the non-conformist duo comes up with the mighty Ford GT40 Mk I high-performance racing car. Can Shelby and Miles break Ferrari's streak?",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.9cb731ba-3938-6ef5-fe88-53ef65d306b3?tag=imdbtag_tt_wbr_pvc_hbo-20
626,tt9626278,Fourteen,Fourteen,2019,Drama,94,USA,English,Dan Sallitt,Dan Sallitt,"Over the course of a decade, a young woman becomes increasingly dysfunctional due to undiagnosed mental illness, or perhaps to drugs, while her more stable friend sometimes tries to help, sometimes backs away to preserve herself.",6.9,303,"https://m.media-amazon.com/images/M/MV5BOGQyYjUzNDItY2YwMi00MzAzLWEyYTUtMjk2N2EzMDQ0NjQ1XkEyXkFqcGdeQXVyMjEwODY3MA@@._V1_UY268_CR3,0,182,268_AL_.jpg","    Over the course of a decade, a young woman becomes increasingly dysfunctional due to undiagnosed mental illness, or perhaps to drugs, while her more stable friend sometimes tries to help, sometimes backs away to preserve herself.",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.00bb7e78-7585-da9e-021f-7cb222802a7f?tag=imdbtag_tt_wbr_pvt_aiv-20
627,tt8948208,Foxtrot Six,Foxtrot Six,2019,"Action, Drama, Sci-Fi",114,"Indonesia, USA",English,Randy Korompis,Randy Korompis,A former marine and his friends struggle to save Indonesia from a ruthless party leader.,5.6,925,"https://m.media-amazon.com/images/M/MV5BNzExOGIwZmItODU3YS00NjVlLTk2M2UtNmU2Mzc3MDdiNTQyXkEyXkFqcGdeQXVyNjI3MDYxMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",    A former marine and his friends struggle to save Indonesia from a ruthless party leader.,https://www.amazon.com/gp/video/detail/amzn1.dv.gti.d4b85bc6-4083-3267-e18b-a0b5ecc86fec?tag=imdbtag_tt_wbr_pvs_piv-20
628,tt4332232,Fractured,Fractured,2019,"Mystery, Thriller",99,USA,English,Brad Anderson,Alan B. McElroy,"A couple stops at a gas station, where their 6 y.o. daughter's arm is fractured. They hurry to a hospital. Something strange is going on there. The wife and daughter go missing.",6.4,49164,"https://m.media-amazon.com/images/M/MV5BZTE0MWE4NzMtMzc4Ny00NWE4LTg2OTQtZmIyNDdhZjdiZmJhXkEyXkFqcGdeQXVyMzY0MTE3NzU@._V1_UY268_CR0,0,182,268_AL_.jpg","    Driving cross-country, Ray and his wife and daughter stop at a highway rest area where his daughter falls and breaks her arm. After a frantic rush to the hospital and a clash with the check-in nurse, Ray is finally able to get her to a doctor. While the wife and daughter go downstairs for an MRI, Ray, exhausted, passes out in a chair in the lobby. Upon waking up, they have no record or knowledge of Ray's family ever being checked in.",https://www.netflix.com/watch/80223997?source=imdb
629,tt9613316,Frances Ferguson,Frances Ferguson,2019,Comedy,74,USA,English,Bob Byington,"Bob Byington, Kaley Wheless",A small town's reaction to scandal.,6.1,355,"https://m.media-amazon.com/images/M/MV5BYjk1MDUzNzktMGI3ZS00YjU2LTg3MzEtMTNiNWI3N2ZhNWI5XkEyXkFqcGdeQXVyMTUyNjg3MzY@._V1_UY268_CR9,0,182,268_AL_.jpg","    Frances Ferguson, the eponymous character at the center of Bob Byington's new film, is discontent. Like a lot of us, she does a bit of ""acting out"" and pays the price -an arrest, a trial, incarceration. And then a new identity, one that's not terribly comfortable. Nick Offerman narrates this deviant comedy, based on actual events.",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.2eb72ed0-190c-c42b-d546-0805b3113b9c?tag=imdbtag_tt_wbr_pvs_piv-20
630,tt8737124,Freshman Year,Freshman Year,2019,Drama,105,USA,English,Jude Okwudiafor Johnson,"Jude Okwudiafor Johnson, Toby Osborne",The journey of two young people going off to college from their sheltered homes and different backgrounds to face the real world of battling peer pressure and falling in love.,4.8,129,"https://m.media-amazon.com/images/M/MV5BYTU3YjAwZjMtMGFlMC00NmQxLThkMmMtYTA0YTk1OGVhYTQ1XkEyXkFqcGdeQXVyNjQ5MDY4NDk@._V1_UX182_CR0,0,182,268_AL_.jpg","    'Freshman Year' is the story of CJ, who is a preacher's son and a basketball player. His path intertwines with Marcella, a cheerleader and the first in her family to attend college. CJ and Marcella both leave their sheltered homes and different backgrounds, to face the real world of battling peer pressure, and falling in love. Their freshman year takes a different turn, when a life-altering decision threatens to halt their dreams and disappoint their families. This film shows the fun, freedom and friendships of college life along with real-life scenarios and challenges.",https://www.netflix.com/watch/81205076?source=imdb
631,tt3638508,From the Dead,From the Dead,2019,"Drama, Horror, Thriller",80,USA,"Spanish, English","Ryan Schafer, Hebron Simckes-Joffe","Ryan Schafer, Ryan Schafer","After Janie accidentally murders her husband during disputed infidelity over a stripper, her husband's brother introduces her to an Aztec spell that resurrects him from the dead; Unfortunately, he returns to take revenge.",3.3,102,"https://m.media-amazon.com/images/M/MV5BMTYzMTE0NTE0Ml5BMl5BanBnXkFtZTgwNTAyODcwMjE@._V1_UX182_CR0,0,182,268_AL_.jpg","    After Janie accidentally murders her husband during disputed infidelity over a stripper, her husband's brother introduces her to an Aztec spell that resurrects him from the dead; Unfortunately, he returns to take revenge.",https://tubitv.com/
632,tt3110634,From Zero to I Love You,From Zero to I Love You,2019,Romance,106,USA,English,Doug Spearman,Doug Spearman,"A gay man, whose fear of intimacy leads him to continually fall for married guys, and a closeted married man meet, forcing both men to confront what they really want in their romantic lives.",5.9,290,"https://m.media-amazon.com/images/M/MV5BNGVkZGI0OGUtZWFhNC00MjcwLTgyZmYtZDNlYmE4MzhjOTRiXkEyXkFqcGdeQXVyMTY2MzUxMjk@._V1_UY268_CR10,0,182,268_AL_.jpg","    Darryl Stephens plays Pete Logsdon-just a guy in Philadelphia who happens to have a history of getting involved with married men. His father, played by veteran Richard Lawson and his soon-to-be step mom, Leslie Zemeckis, are on him to find someone who's actually available and to settle down. Instead, he finds a man named Jack who is fifteen years into a perfect marriage with two beautiful children and an enviable wife.",NA
633,tt4520988,Frozen II - Il segreto di Arendelle,Frozen II,2019,"Animation, Adventure, Comedy",103,USA,English,"Chris Buck, Jennifer Lee","Jennifer Lee, Hans Christian Andersen","Anna, Elsa, Kristoff, Olaf and Sven leave Arendelle to travel to an ancient, autumn-bound forest of an enchanted land. They set out to find the origin of Elsa's powers in order to save their kingdom.",6.9,122760,"https://m.media-amazon.com/images/M/MV5BMjA0YjYyZGMtN2U0Ni00YmY4LWJkZTItYTMyMjY3NGYyMTJkXkEyXkFqcGdeQXVyNDg4NjY5OTQ@._V1_UX182_CR0,0,182,268_AL_.jpg","    Having harnessed her ever-growing power after lifting the dreadful curse of the eternal winter in Frozen (2013), the beautiful conjurer of snow and ice, Queen Elsa, now rules the peaceful kingdom of Arendelle, enjoying a happy life with her sister, Princess Anna. However, a melodious voice that only Elsa can hear keeps her awake, inviting her to the mystical enchanted forest that the sisters' father told them about a long time ago. Now, unable to block the thrilling call of the secret siren, Elsa, along with Anna, Kristoff, Olaf, and Sven summons up the courage to follow the voice into the unknown, intent on finding answers in the perpetually misty realm in the woods. More and more, an inexplicable imbalance is hurting not only her kingdom but also the neighboring tribe of Northuldra. Can Queen Elsa put her legendary magical skills to good use to restore peace and stability?",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.bcb73eda-2fd8-bd17-58d5-53ceb382df19?tag=imdbtag_tt_wbr_pvt_aiv-20
634,tt3852042,Full Count,Full Count,2019,"Drama, Fantasy, Sport",110,USA,,Robert Eagar,Robert Eagar,"An unfortunate chain of events forces Milton Young to give up his dream of playing professional baseball and return home to the town he fought hard to escape. Once home, Milton faces ...",5.7,377,"https://m.media-amazon.com/images/M/MV5BNGU2NWRmYTAtMmM4Ny00YzZkLWJhZWItOTBiMzdlNTE2YWY5XkEyXkFqcGdeQXVyNDA1NDA2NTk@._V1_UX182_CR0,0,182,268_AL_.jpg","    An unfortunate chain of events forces Milton Young to give up his dream of playing professional baseball and return home to the town he fought hard to escape. Once home, Milton faces insurmountable economic and personal hardships, only to be faced with an even greater challenge: defending himself against a Tragic crime that could send him to prison for life. What emerges is a heart-warming story about perseverance, faith, triumph, and the struggle to never let go of a dream.",https://www.netflix.com/watch/81206418?source=imdb
635,tt3859138,Gates of Darkness,Gates of Darkness,2019,"Drama, Horror, Mystery",91,"USA, France, Nepal","English, French",Don E. FauntLeRoy,"Lesley-Anne Down, Robert Hickman",A dramatic mystery where a haunted teen endures a terrifying exorcism in the hopes of unlocking shocking secrets about the church and his family.,4.2,264,"https://m.media-amazon.com/images/M/MV5BMWM4NWM0NmYtMjYzYS00N2EzLWE5NWQtMTY4NmRkMWUyNzNiXkEyXkFqcGdeQXVyNjg3Mjk2NDM@._V1_UY268_CR4,0,182,268_AL_.jpg",    A dramatic mystery where a haunted teen endures a terrifying exorcism in the hopes of unlocking shocking secrets about the church and his family.,https://www.amazon.com/gp/video/detail/amzn1.dv.gti.8eb92ed4-1e92-6fda-313a-3359549fd4e7?tag=imdbtag_tt_wbr_pvs_piv-20
636,tt1025100,Gemini Man,Gemini Man,2019,"Action, Drama, Sci-Fi",117,"China, USA, India","English, French",Ang Lee,"David Benioff, Billy Ray",An over-the-hill hitman faces off against a younger clone of himself.,5.7,75445,"https://m.media-amazon.com/images/M/MV5BZDJlYzMyZTctYzBiMi00Y2E5LTk4YzgtNzU5YzE0MDZkY2EwXkEyXkFqcGdeQXVyMTA3MTA4Mzgw._V1_UX182_CR0,0,182,268_AL_.jpg","    A retiring assassin, Henry Brogan, finds himself pursued by a mysterious killer that can predict his every move. Discovering that he's being hunted by a younger clone of himself, Henry needs to find out why he's being targeted and who the creator is.",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.ecb6d3cb-fc6d-a787-960d-cfc14d320b75?tag=imdbtag_tt_wbr_pvs_piv-20
637,tt7043534,General Commander,General Commander,2019,"Action, Drama, Thriller",85,"UK, Philippines, Hungary, USA",English,"Ross W. Clarkson, Philippe Martinez","Lisa Gabriel, Philippe Martinez",GRS operative Jake Alexander and his team of young recruits go after the most dangerous and notorious criminals with the help of a Hong Kong billionaire.,3.4,780,"https://m.media-amazon.com/images/M/MV5BMmZiNmQ5YjYtYWY0ZS00M2ZmLWIzYTAtMTk3ZmFlMjdhMDM5XkEyXkFqcGdeQXVyOTg4MDYyNw@@._V1_UY268_CR6,0,182,268_AL_.jpg",    GRS operative Jake Alexander and his team of young recruits go after the most dangerous and notorious criminals with the help of a Hong Kong billionaire.,https://www.amazon.com/gp/video/detail/amzn1.dv.gti.2cb57580-024e-c0e2-933c-f40b21faaa5e?tag=imdbtag_tt_wbr_pvs_piv-20
638,tt4669252,Georgetown,Georgetown,2019,"Biography, Crime, Drama",99,USA,English,Christoph Waltz,David Auburn,"Ulrich Mott, an ambitious social climber, marries a wealthy widow in Washington D.C. in order to mix with powerful political players.",5.8,484,"https://m.media-amazon.com/images/M/MV5BYzg3YjNiMzctNzk3MC00ZWYzLTk1MjEtMGE5NzEwMTQwYjYzXkEyXkFqcGdeQXVyMTAwMzM3NDI3._V1_UX182_CR0,0,182,268_AL_.jpg","    Ulrich Mott, an ambitious social climber, marries a wealthy widow in Washington D.C. in order to mix with powerful political players.",NA
639,tt8353934,Get Gone,Get Gone,2019,"Horror, Thriller",91,USA,,Michael Thomas Daniel,Michael Thomas Daniel,"A hoax busting group goes on a team-building retreat to Whiskey Flats, OR and runs into trouble as they cross paths with an invasive drilling company that is warring with a very private family.",2.7,289,"https://m.media-amazon.com/images/M/MV5BMzA3M2E5YTItZDg2Yy00ODhlLWI2ZjYtMTI4ZTBiNWU1ZWY4XkEyXkFqcGdeQXVyMjg3OTQ2NTI@._V1_UY268_CR13,0,182,268_AL_.jpg","    Hoax Busters, an internet 'fake video' team, head out on a weekend retreat to do some team building after busting another online lie. They travel to Whiskey Flats, Oregon and meet with Craig Eubanks, a shifty, bossy, know-it-all outdoor guide who promises them his company, Rocks and Roots, will build their team confidence. Meanwhile, an invasive drilling company is given the rights to some land by the Federal Government and is commandeering the property of a family that has lived there illegally for over 30 years. When the drillers attack the family and the Hoax Busters get caught in the middle, things quickly go awry.",https://tubitv.com/
